%time,field.header.seq,field.header.stamp,field.header.frame_id,field.current_id,field.relative_rad
1562106127534882267,2011,1562106127534472164,,387,0.0
1562106127580499244,2012,1562106127578541350,,387,0.0
1562106127628190586,2013,1562106127627067183,,388,0.0
1562106127681639132,2014,1562106127681429947,,388,0.0
1562106127725873360,2015,1562106127725651319,,388,0.0
1562106127774766294,2016,1562106127774537556,,388,0.0
1562106127825939879,2017,1562106127825759497,,388,0.0
1562106127874446581,2018,1562106127874262748,,389,0.0
1562106127981090408,2019,1562106127980673075,,389,0.0
1562106128035415913,2020,1562106128035180143,,389,0.0
1562106128080069321,2021,1562106128079724172,,389,0.0
1562106128133376997,2022,1562106128133018357,,389,0.0
1562106128181128155,2023,1562106128180782348,,390,0.0
1562106128232308043,2024,1562106128231667858,,390,0.0
1562106128279868260,2025,1562106128279489772,,390,0.0
1562106128332158160,2026,1562106128331351470,,390,0.0
1562106128381389980,2027,1562106128381212837,,390,0.0
1562106128427539487,2028,1562106128427359511,,391,0.0
1562106128475189922,2029,1562106128474984873,,391,0.0
1562106128530841414,2030,1562106128530455806,,391,0.0
1562106128577682450,2031,1562106128577403337,,391,0.0
1562106128630580185,2032,1562106128630348301,,392,0.0
1562106128743347193,2033,1562106128742816964,,392,0.0
1562106128788319637,2034,1562106128787907552,,392,0.0
1562106128831506609,2035,1562106128831034747,,392,0.0
1562106128878135426,2036,1562106128876931792,,392,0.0
1562106128930051668,2037,1562106128929266421,,393,0.0
1562106129033337972,2038,1562106129033137401,,393,0.0
1562106129078912346,2039,1562106129078707724,,393,0.0
1562106129138785116,2040,1562106129138366358,,393,0.0
1562106129187734014,2041,1562106129187263751,,393,0.0
1562106129238381327,2042,1562106129238058420,,394,0.0
1562106129286833915,2043,1562106129286490866,,394,0.0
1562106129336976876,2044,1562106129336792641,,394,0.0
1562106129379521361,2045,1562106129377071744,,394,0.0
1562106129432729360,2046,1562106129432512291,,394,0.0
1562106129481132629,2047,1562106129480915811,,395,0.0
1562106129533158509,2048,1562106129531046618,,395,0.0
1562106129578073826,2049,1562106129576041099,,395,0.0
1562106129635476546,2050,1562106129634234569,,395,0.0
1562106129735825889,2051,1562106129733492455,,395,0.0
1562106129789324175,2052,1562106129785930283,,395,0.0
1562106129830490114,2053,1562106129828259495,,395,0.0
1562106129880386711,2054,1562106129879960225,,396,0.0
1562106129975823016,2055,1562106129975585938,,396,0.0
1562106130028168398,2056,1562106130027966834,,396,0.0
1562106130077071133,2057,1562106130075468287,,396,0.0
1562106130137391037,2058,1562106130135555474,,396,0.0
1562106130187617012,2059,1562106130186014263,,396,0.0
1562106130229485087,2060,1562106130229305151,,396,0.0
1562106130280323423,2061,1562106130276999486,,396,0.0
1562106130333482591,2062,1562106130333247622,,396,0.0
1562106130378772131,2063,1562106130377519084,,396,0.0
1562106130429746779,2064,1562106130429434160,,396,0.0
1562106130487456441,2065,1562106130487130984,,396,0.0
1562106130532288007,2066,1562106130531896958,,396,0.0
1562106130578059786,2067,1562106130577306307,,397,0.0
1562106130641212700,2068,1562106130640941460,,397,0.0
1562106130685802661,2069,1562106130683580965,,397,0.0
1562106130736797007,2070,1562106130736509793,,397,0.0
1562106130779311245,2071,1562106130777550986,,397,0.0
1562106130832995402,2072,1562106130832766177,,397,0.0
1562106130875964783,2073,1562106130875595175,,397,0.0
1562106130981297058,2074,1562106130980981044,,397,0.0
1562106131029834982,2075,1562106131029087114,,397,0.0
1562106131079684347,2076,1562106131079495861,,397,0.0
1562106131135460059,2077,1562106131135264536,,397,0.0
1562106131177616438,2078,1562106131177295659,,397,0.0
1562106131230114638,2079,1562106131229715680,,397,0.0
1562106131280838929,2080,1562106131280339616,,398,0.0
1562106131332619128,2081,1562106131332347452,,398,0.0
1562106131383972365,2082,1562106131383185108,,398,0.0
1562106131430658940,2083,1562106131430482507,,398,0.0
1562106131481892644,2084,1562106131481588122,,398,0.0
1562106131530807698,2085,1562106131530301309,,398,0.0
1562106131578299592,2086,1562106131577838266,,398,0.0
1562106131635600417,2087,1562106131634420756,,398,0.0
1562106131679866906,2088,1562106131677479800,,398,0.0
1562106131735686871,2089,1562106131734916976,,398,0.0
1562106131778005776,2090,1562106131777786138,,399,0.0
1562106131830101549,2091,1562106131829926927,,399,0.0
1562106131877688143,2092,1562106131877424064,,399,0.0
1562106131977972175,2093,1562106131977547288,,399,0.0
1562106132030888463,2094,1562106132030654330,,399,0.0
1562106132077548214,2095,1562106132077158454,,399,0.0
1562106132130141520,2096,1562106132129743013,,399,0.0
1562106132177656491,2097,1562106132176947643,,399,0.0
1562106132234454044,2098,1562106132234261925,,399,0.0
1562106132277324503,2099,1562106132277101618,,399,0.0
1562106132339851158,2100,1562106132339283201,,399,0.0
1562106132378970828,2101,1562106132378794768,,400,0.0
1562106132429946640,2102,1562106132429751988,,400,0.0
1562106132480660878,2103,1562106132480384002,,400,0.0
1562106132543363748,2104,1562106132542890295,,400,0.0
1562106132585497002,2105,1562106132584385251,,400,0.0
1562106132636583269,2106,1562106132635962915,,400,0.0
1562106132685641009,2107,1562106132684560522,,400,0.0
1562106132737706721,2108,1562106132736794495,,400,0.0
1562106132786275140,2109,1562106132784800590,,400,0.0
1562106132835054843,2110,1562106132834262299,,401,0.0
1562106132878279133,2111,1562106132877800187,,401,0.0
1562106132983404444,2112,1562106132982956496,,401,0.0
1562106133037104977,2113,1562106133036612583,,401,0.0
1562106133083838100,2114,1562106133083348330,,401,0.0
1562106133136417912,2115,1562106133133441810,,401,0.0
1562106133181619027,2116,1562106133180872001,,401,0.0
1562106133228854156,2117,1562106133228163319,,401,0.0
1562106133283265183,2118,1562106133283037953,,401,0.0
1562106133328403410,2119,1562106133327633525,,402,0.0
1562106133390759199,2120,1562106133388724915,,402,0.0
1562106133441437134,2121,1562106133439295218,,402,0.0
1562106133483379548,2122,1562106133482959970,,402,0.0
1562106133527622342,2123,1562106133527426426,,402,0.0
1562106133577369558,2124,1562106133576910358,,402,0.0
1562106133627157105,2125,1562106133626617932,,402,0.0
1562106133810917786,2126,1562106133806908433,,403,0.0
1562106133845337785,2127,1562106133843176990,,403,0.0
1562106133875438188,2128,1562106133875246603,,403,0.0
1562106133976822748,2129,1562106133975704674,,403,0.0
1562106134027258043,2130,1562106134024916066,,403,0.0
1562106134078832644,2131,1562106134076066290,,403,0.0
1562106134128470087,2132,1562106134128159639,,403,0.0
1562106134176257518,2133,1562106134175983505,,404,0.0
1562106134227963392,2134,1562106134227484050,,404,0.0
1562106134275861839,2135,1562106134275674925,,404,0.0
1562106134326027430,2136,1562106134325788070,,404,0.0
1562106134378501663,2137,1562106134378084576,,404,0.0
1562106134431900622,2138,1562106134429910004,,404,0.0
1562106134477414150,2139,1562106134477218533,,404,0.0
1562106134529653858,2140,1562106134529277050,,404,0.0
1562106134582007669,2141,1562106134581777910,,404,0.0
1562106134629697814,2142,1562106134627243109,,405,0.0
1562106134676048021,2143,1562106134675883563,,405,0.0
1562106134733555338,2144,1562106134731897409,,405,0.0
1562106134777573561,2145,1562106134777259052,,405,0.0
1562106134833293078,2146,1562106134833066234,,405,0.0
1562106134884663359,2147,1562106134882554285,,405,0.0
1562106134995903209,2148,1562106134995518140,,406,0.0
1562106135046808184,2149,1562106135046413339,,406,0.0
1562106135076313400,2150,1562106135075968105,,406,0.0
1562106135125525483,2151,1562106135125026338,,406,0.0
1562106135174221585,2152,1562106135174051879,,406,0.0
1562106135246719379,2153,1562106135246249764,,406,0.0
1562106135303106315,2154,1562106135302649889,,406,0.0
1562106135338213521,2155,1562106135337604854,,406,0.0
1562106135382074581,2156,1562106135381807915,,407,0.0
1562106135430320646,2157,1562106135429737882,,407,0.0
1562106135474614233,2158,1562106135474213741,,407,0.0
1562106135526392748,2159,1562106135526127063,,407,0.0
1562106135626191821,2160,1562106135625689904,,408,0.0
1562106135680071208,2161,1562106135678239150,,408,0.0
1562106135728943132,2162,1562106135728433749,,408,0.0
1562106135773921787,2163,1562106135773697446,,408,0.0
1562106135838327237,2164,1562106135838063137,,408,0.0
1562106135881721803,2165,1562106135881456721,,408,0.0
1562106136002361884,2166,1562106136001767782,,408,0.0
1562106136085043135,2167,1562106136084325033,,409,0.0
1562106136127437146,2168,1562106136126948124,,409,0.0
1562106136173547736,2169,1562106136173066404,,409,0.0
1562106136225573759,2170,1562106136225234378,,409,0.0
1562106136275229329,2171,1562106136274849739,,409,0.0
1562106136327845807,2172,1562106136327063024,,409,0.0
1562106136375109508,2173,1562106136374814624,,409,0.0
1562106136454070732,2174,1562106136453451705,,409,0.0
1562106136500087746,2175,1562106136499679202,,410,0.0
1562106136531184430,2176,1562106136530953004,,410,0.0
1562106136575578510,2177,1562106136575238506,,410,0.0
1562106136628726753,2178,1562106136627899936,,410,0.0
1562106136677230475,2179,1562106136676341628,,410,0.0
1562106136727469412,2180,1562106136727140774,,410,0.0
1562106136777169619,2181,1562106136776769841,,410,0.0
1562106136827946545,2182,1562106136827403762,,410,0.0
1562106136875692673,2183,1562106136875390081,,411,0.0
1562106136974664827,2184,1562106136974192665,,411,0.0
1562106137028919042,2185,1562106137028336655,,411,0.0
1562106137078170352,2186,1562106137077767536,,411,0.0
1562106137128316243,2187,1562106137127434404,,411,0.0
1562106137177079063,2188,1562106137176431540,,411,0.0
1562106137231308196,2189,1562106137229123298,,411,0.0
1562106137278354896,2190,1562106137277968175,,411,0.0
1562106137329094373,2191,1562106137327502208,,411,0.0
1562106137375417863,2192,1562106137375231993,,412,0.0
1562106137427063924,2193,1562106137426570727,,412,0.0
1562106137474966511,2194,1562106137474652196,,412,0.0
1562106137531061875,2195,1562106137530844471,,412,0.0
1562106137580554597,2196,1562106137580146267,,412,0.0
1562106137631153870,2197,1562106137630782651,,412,0.0
1562106137677678717,2198,1562106137677373661,,412,0.0
1562106137728445185,2199,1562106137728032868,,412,0.0
1562106137776427829,2200,1562106137776009037,,412,0.0
1562106137828495236,2201,1562106137828094476,,412,0.0
1562106137874219249,2202,1562106137873828330,,412,0.0
1562106137979046510,2203,1562106137978765431,,412,0.0
1562106138032127944,2204,1562106138031710795,,412,0.0
1562106138075368334,2205,1562106138074932481,,413,0.0
1562106138128499235,2206,1562106138128005052,,413,0.0
1562106138176088799,2207,1562106138175666086,,413,0.0
1562106138226508838,2208,1562106138226232827,,413,0.0
1562106138274187270,2209,1562106138273779105,,413,0.0
1562106138330130299,2210,1562106138329792584,,413,0.0
1562106138376601410,2211,1562106138376234073,,413,0.0
1562106138427698114,2212,1562106138427517267,,413,0.0
1562106138475060528,2213,1562106138474888738,,413,0.0
1562106138529967555,2214,1562106138529692598,,413,0.0
1562106138577427237,2215,1562106138576996867,,413,0.0
1562106138625531889,2216,1562106138625236721,,413,0.0
1562106138673660837,2217,1562106138673222734,,413,0.0
1562106138729037705,2218,1562106138728816619,,414,0.0
1562106138778668745,2219,1562106138778403443,,414,0.0
1562106138825679262,2220,1562106138825310779,,414,0.0
1562106138873288203,2221,1562106138872759374,,414,0.0
1562106138974237096,2222,1562106138973802242,,414,0.0
1562106139026267298,2223,1562106139025859857,,414,0.0
1562106139073690988,2224,1562106139073511499,,414,0.0
1562106139136135499,2225,1562106139135851121,,414,0.0
1562106139177578565,2226,1562106139176667552,,414,0.0
1562106139224918062,2227,1562106139224646472,,414,0.0
1562106139359136124,2228,1562106139358683500,,414,0.0
1562106139406775653,2229,1562106139405917032,,414,0.0
1562106139441112958,2230,1562106139440870994,,414,0.0
1562106139475269806,2231,1562106139474303117,,414,0.0
1562106139550435376,2232,1562106139549943556,,415,0.0
1562106139595624002,2233,1562106139595357714,,415,0.0
1562106139627777257,2234,1562106139627444558,,415,0.0
1562106139673781291,2235,1562106139673622542,,415,0.0
1562106139730445451,2236,1562106139730133865,,415,0.0
1562106139777434280,2237,1562106139777126430,,415,0.0
1562106139826436769,2238,1562106139826116438,,415,0.0
1562106139873545807,2239,1562106139873106097,,415,0.0
1562106139976559128,2240,1562106139976121942,,415,0.0
1562106140026047148,2241,1562106140025592488,,415,0.0
1562106140074784481,2242,1562106140074215031,,415,0.0
1562106140125895108,2243,1562106140125718957,,415,0.0
1562106140175490970,2244,1562106140175018600,,415,0.0
1562106140225637482,2245,1562106140225176138,,415,0.0
1562106140274963057,2246,1562106140274136403,,415,0.0
1562106140327429129,2247,1562106140326580409,,415,0.0
1562106140376563001,2248,1562106140376363962,,415,0.0
1562106140425960166,2249,1562106140425528763,,416,0.0
1562106140474520599,2250,1562106140473956056,,416,0.0
1562106140528593854,2251,1562106140528059441,,416,0.0
1562106140576235747,2252,1562106140576031975,,416,0.0
1562106140626177457,2253,1562106140625661980,,416,0.0
1562106140673736549,2254,1562106140673228712,,416,0.0
1562106140772281496,2255,1562106140771757571,,416,0.0
1562106140816559324,2256,1562106140816303867,,416,0.0
1562106140836763219,2257,1562106140836504078,,416,0.0
1562106140875852826,2258,1562106140875554432,,416,0.0
1562106140925826271,2259,1562106140925589662,,416,0.0
1562106141038140539,2260,1562106141037670739,,416,0.0
1562106141122057238,2261,1562106141118527232,,416,0.0
1562106141172014016,2262,1562106141171715631,,416,0.0
1562106141195732582,2263,1562106141194656061,,416,0.0
1562106141236050990,2264,1562106141235641854,,416,0.0
1562106141281121691,2265,1562106141280889983,,417,0.0
1562106141330484627,2266,1562106141329663108,,417,0.0
1562106141376261083,2267,1562106141375931692,,417,0.0
1562106141426382771,2268,1562106141426240984,,417,0.0
1562106141474264785,2269,1562106141473838994,,417,0.0
1562106141582950735,2270,1562106141582322591,,417,0.0
1562106141624098809,2271,1562106141623866210,,417,0.0
1562106141643104511,2272,1562106141642791763,,417,0.0
1562106141759988044,2273,1562106141759657305,,417,0.0
1562106141780664648,2274,1562106141780465219,,418,0.0
1562106141827048741,2275,1562106141826560192,,418,0.0
1562106141874929996,2276,1562106141874511773,,418,0.0
1562106141925987227,2277,1562106141925371251,,418,0.0
1562106142036775326,2278,1562106142036523154,,418,0.0
1562106142088477289,2279,1562106142088138086,,418,0.0
1562106142134155078,2280,1562106142133985757,,418,0.0
1562106142172996498,2281,1562106142171803091,,418,0.0
1562106142226984939,2282,1562106142226451466,,418,0.0
1562106142273219548,2283,1562106142272994009,,418,0.0
1562106142325555403,2284,1562106142325070516,,418,0.0
1562106142375612293,2285,1562106142375263910,,418,0.0
1562106142429098811,2286,1562106142428805267,,418,0.0
1562106142475805541,2287,1562106142475442381,,419,0.0
1562106142526911805,2288,1562106142526624909,,419,0.0
1562106142612898914,2289,1562106142612324150,,419,0.0
1562106142668633728,2290,1562106142665530602,,419,0.0
1562106142689052629,2291,1562106142688719353,,419,0.0
1562106142727091376,2292,1562106142726598093,,419,0.0
1562106142775173521,2293,1562106142774755560,,419,0.0
1562106142825794758,2294,1562106142825501369,,419,0.0
1562106142874227054,2295,1562106142873793200,,419,0.0
1562106142992644597,2296,1562106142992225568,,419,0.0
1562106143045884148,2297,1562106143045438836,,419,0.0
1562106143097974321,2298,1562106143097682689,,420,0.0
1562106143133208195,2299,1562106143132592747,,420,0.0
1562106143172335106,2300,1562106143172052768,,420,0.0
1562106143224536854,2301,1562106143224186703,,420,0.0
1562106143272329398,2302,1562106143271794311,,420,0.0
1562106143323335317,2303,1562106143323113371,,420,0.0
1562106143371266384,2304,1562106143371054444,,421,0.0
1562106143423666755,2305,1562106143423485671,,421,0.0
1562106143471949781,2306,1562106143470854361,,421,0.0
1562106143524083624,2307,1562106143523614669,,421,0.0
1562106143569714683,2308,1562106143569500468,,421,0.0
1562106143671955251,2309,1562106143671630358,,421,0.0
1562106143720483780,2310,1562106143720295231,,421,0.0
1562106143770219347,2311,1562106143769811794,,421,0.0
1562106143822292637,2312,1562106143822096347,,422,0.0
1562106143869091650,2313,1562106143868929803,,422,0.0
1562106143989709462,2314,1562106143988933794,,422,0.0
1562106144051869317,2315,1562106144051214848,,422,0.0
1562106144075256356,2316,1562106144075027378,,422,0.0
1562106144121731732,2317,1562106144121451492,,422,0.0
1562106144170496091,2318,1562106144169726396,,423,0.0
1562106144222484623,2319,1562106144222108787,,423,0.0
1562106144294046164,2320,1562106144293277500,,423,0.0
1562106144344306194,2321,1562106144343765419,,423,0.0
1562106144377003334,2322,1562106144376765727,,423,0.0
1562106144421060825,2323,1562106144420849821,,423,0.0
1562106144469458290,2324,1562106144469181254,,424,0.0
1562106144522092658,2325,1562106144521899595,,424,0.0
1562106144569784929,2326,1562106144569197984,,424,0.0
1562106144621813455,2327,1562106144621597531,,424,0.0
1562106144669873463,2328,1562106144669649278,,425,0.0
1562106144724494277,2329,1562106144724237458,,425,0.0
1562106144770470748,2330,1562106144770272854,,425,0.0
1562106144820231926,2331,1562106144820044483,,425,0.0
1562106144867485241,2332,1562106144867257983,,425,0.0
1562106144921713308,2333,1562106144921440710,,426,0.0
1562106145020123470,2334,1562106145019851038,,426,0.0
1562106145066809316,2335,1562106145066617749,,426,0.0
1562106145120680002,2336,1562106145120385365,,426,0.0
1562106145167540111,2337,1562106145166892351,,426,0.0
1562106145218317809,2338,1562106145218162585,,427,0.0
1562106145267368872,2339,1562106145267199670,,427,0.0
1562106145321603544,2340,1562106145321387114,,427,0.0
1562106145367803084,2341,1562106145367641811,,427,0.0
1562106145420445728,2342,1562106145420245024,,427,0.0
1562106145468052454,2343,1562106145467830970,,427,0.0
1562106145538091315,2344,1562106145537436195,,427,0.0
1562106145580824786,2345,1562106145580458728,,428,0.0
1562106145619950426,2346,1562106145619743993,,428,0.0
1562106145667785129,2347,1562106145667584708,,428,0.0
1562106145718570980,2348,1562106145718215685,,428,0.0
1562106145767061026,2349,1562106145766882314,,428,0.0
1562106145820513085,2350,1562106145820260879,,428,0.0
1562106145868306057,2351,1562106145868112544,,428,0.0
1562106145971288495,2352,1562106145970969777,,428,0.0
1562106146068172166,2353,1562106146067999286,,429,0.0
1562106146120000656,2354,1562106146119837203,,429,0.0
1562106146167282274,2355,1562106146167095198,,429,0.0
1562106146220365042,2356,1562106146220154725,,429,0.0
1562106146328303309,2357,1562106146327541019,,429,0.0
1562106146392797937,2358,1562106146392230311,,430,0.0
1562106146445447332,2359,1562106146440644029,,430,0.0
1562106146470809361,2360,1562106146470572973,,430,0.0
1562106146519136560,2361,1562106146518683124,,430,0.0
1562106146566949637,2362,1562106146566767754,,430,0.0
1562106146620087915,2363,1562106146619908554,,430,0.0
1562106146672827561,2364,1562106146671722548,,430,0.0
1562106146721256466,2365,1562106146721065877,,431,0.0
1562106146768485767,2366,1562106146768317697,,431,0.0
1562106146837241776,2367,1562106146836580288,,431,0.0
1562106146887741145,2368,1562106146887333729,,431,0.0
1562106146970056680,2369,1562106146967209999,,431,0.0
1562106147026003566,2370,1562106147025627757,,431,0.0
1562106147076499037,2371,1562106147073018097,,431,0.0
1562106147118763566,2372,1562106147118576774,,431,0.0
1562106147167825433,2373,1562106147167645956,,432,0.0
1562106147219629761,2374,1562106147219455743,,432,0.0
1562106147268981274,2375,1562106147267964506,,432,0.0
1562106147320618299,2376,1562106147320426634,,432,0.0
1562106147374055007,2377,1562106147373711270,,432,0.0
1562106147425812916,2378,1562106147425501237,,432,0.0
1562106147470182467,2379,1562106147469941572,,432,0.0
1562106147518466061,2380,1562106147518092716,,432,0.0
1562106147568644405,2381,1562106147568397001,,433,0.0
1562106147620700700,2382,1562106147620498337,,433,0.0
1562106147669622104,2383,1562106147669235568,,433,0.0
1562106147720841172,2384,1562106147720608153,,433,0.0
1562106147768351361,2385,1562106147768140738,,433,0.0
1562106147873872466,2386,1562106147873558045,,433,0.0
1562106147972820260,2387,1562106147972652941,,433,0.0
1562106148071626129,2388,1562106148071318385,,434,0.0
1562106148123671651,2389,1562106148123396566,,434,0.0
1562106148171459267,2390,1562106148169173384,,434,0.0
1562106148220561439,2391,1562106148220365207,,434,0.0
1562106148268423584,2392,1562106148268241401,,434,0.0
1562106148319657441,2393,1562106148319483294,,434,0.0
1562106148369317368,2394,1562106148369137766,,434,0.0
1562106148421118309,2395,1562106148420942952,,434,0.0
1562106148470492433,2396,1562106148470007071,,434,0.0
1562106148520514992,2397,1562106148520301972,,435,0.0
1562106148575512651,2398,1562106148571401847,,435,0.0
1562106148622168616,2399,1562106148621455262,,435,0.0
1562106148668281965,2400,1562106148668064115,,435,0.0
1562106148734023129,2401,1562106148733555884,,33,0.0
1562106148788290748,2402,1562106148787789858,,33,0.0
1562106148827099442,2403,1562106148826388550,,33,0.0
1562106148867919986,2404,1562106148867736918,,33,0.0
1562106148921105006,2405,1562106148920790808,,33,0.0
1562106149097129542,2406,1562106149096513091,,33,0.0
1562106149144482671,2407,1562106149143805882,,33,0.0
1562106149176984580,2408,1562106149176716536,,34,0.0
1562106149220972321,2409,1562106149220700968,,34,0.0
1562106149270324249,2410,1562106149268566805,,34,0.0
1562106149322540106,2411,1562106149321964880,,34,0.0
1562106149372755156,2412,1562106149372385261,,34,0.0
1562106149426882813,2413,1562106149426636278,,34,0.0
1562106149472967780,2414,1562106149472743991,,359,0.0
1562106149529545664,2415,1562106149529273565,,359,0.0
1562106149581929520,2416,1562106149581646641,,359,0.0
1562106149631699694,2417,1562106149631319667,,359,0.0
1562106149674995761,2418,1562106149674643103,,360,0.0
1562106149764139359,2419,1562106149763691544,,360,0.0
1562106149807924651,2420,1562106149807637040,,360,0.0
1562106149830424795,2421,1562106149829978390,,360,0.0
1562106149878829953,2422,1562106149878312659,,360,0.0
1562106149981812740,2423,1562106149981514468,,360,0.0
1562106150034506935,2424,1562106150034234667,,360,0.0
1562106150075900970,2425,1562106150075515582,,361,0.0
1562106150129774724,2426,1562106150129320105,,361,0.0
1562106150176223544,2427,1562106150175983297,,361,0.0
1562106150226625167,2428,1562106150226058125,,361,0.0
1562106150274012698,2429,1562106150273380312,,361,0.0
1562106150326659393,2430,1562106150326114632,,362,0.0
1562106150376747653,2431,1562106150376602448,,362,0.0
1562106150428467001,2432,1562106150428152648,,362,0.0
1562106150473366473,2433,1562106150472886659,,362,0.0
1562106150527540074,2434,1562106150526724863,,362,0.0
1562106150575601634,2435,1562106150575441158,,363,0.0
1562106150628402164,2436,1562106150628108045,,363,0.0
1562106150675464490,2437,1562106150675041839,,363,0.0
1562106150731978599,2438,1562106150731666289,,363,0.0
1562106150780814037,2439,1562106150780542966,,364,0.0
1562106150825536578,2440,1562106150825222943,,364,0.0
1562106150873292903,2441,1562106150873104470,,364,0.0
1562106150972231336,2442,1562106150971913457,,364,0.0
1562106151024299818,2443,1562106151023616240,,364,0.0
1562106151072343855,2444,1562106151071734828,,364,0.0
1562106151124738374,2445,1562106151124341056,,364,0.0
1562106151172980671,2446,1562106151172817728,,364,0.0
1562106151225422695,2447,1562106151225001776,,364,0.0
1562106151273752319,2448,1562106151273286175,,364,0.0
1562106151421092793,2449,1562106151420368813,,365,0.0
1562106151447084361,2450,1562106151446678778,,365,0.0
1562106151474195799,2451,1562106151473764013,,365,0.0
1562106151525671355,2452,1562106151525352960,,365,0.0
1562106151573871544,2453,1562106151573541995,,365,0.0
1562106151624740898,2454,1562106151624169454,,365,0.0
1562106151700870142,2455,1562106151700365755,,365,0.0
1562106151741005213,2456,1562106151739308531,,365,0.0
1562106151788157170,2457,1562106151787646510,,365,0.0
1562106151829613314,2458,1562106151829401332,,365,0.0
1562106151871936740,2459,1562106151871477701,,366,0.0
1562106151979306374,2460,1562106151978985563,,366,0.0
1562106152078130018,2461,1562106152077562816,,366,0.0
1562106152109435990,2462,1562106152109152661,,366,0.0
1562106152127118493,2463,1562106152126811685,,366,0.0
1562106152177780065,2464,1562106152176822224,,367,0.0
1562106152223898303,2465,1562106152223357620,,367,0.0
1562106152332147561,2466,1562106152331714410,,367,0.0
1562106152421073322,2467,1562106152420508808,,367,0.0
1562106152463705132,2468,1562106152463475952,,367,0.0
1562106152483529527,2469,1562106152483198308,,367,0.0
1562106152522729435,2470,1562106152522389803,,367,0.0
1562106152570972992,2471,1562106152570639566,,367,0.0
1562106152623721283,2472,1562106152623151089,,367,0.0
1562106152674868270,2473,1562106152674618521,,367,0.0
1562106152724048601,2474,1562106152723755205,,367,0.0
1562106152771101668,2475,1562106152770565141,,367,0.0
1562106152823109242,2476,1562106152822916433,,367,0.0
1562106152870857687,2477,1562106152870541887,,367,0.0
1562106153001954377,2478,1562106153001311485,,368,0.0
1562106153051799345,2479,1562106153051188723,,368,0.0
1562106153097103727,2480,1562106153096726094,,368,0.0
1562106153122684596,2481,1562106153122388887,,368,0.0
1562106153171263747,2482,1562106153170856971,,368,0.0
1562106153221256796,2483,1562106153221082846,,368,0.0
1562106153271747704,2484,1562106153271507144,,368,0.0
1562106153326591817,2485,1562106153326261198,,368,0.0
1562106153379882264,2486,1562106153379526773,,368,0.0
1562106153432588898,2487,1562106153432361698,,368,0.0
1562106153472364072,2488,1562106153472198970,,368,0.0
1562106153520804813,2489,1562106153520584443,,368,0.0
1562106153570874350,2490,1562106153570536973,,368,0.0
1562106153622986523,2491,1562106153622383256,,368,0.0
1562106153672061873,2492,1562106153671822392,,368,0.0
1562106153722868774,2493,1562106153722164990,,368,0.0
1562106153772167462,2494,1562106153771681579,,368,0.0
1562106153829368690,2495,1562106153829098648,,107,0.0
1562106153875459857,2496,1562106153875228402,,107,0.0
1562106153974151622,2497,1562106153973917365,,368,0.0
1562106154036902104,2498,1562106154036503984,,368,0.0
1562106154088073539,2499,1562106154083993570,,107,0.0
1562106154171856173,2500,1562106154171539094,,108,0.0
1562106154225056377,2501,1562106154223487483,,108,0.0
1562106154274254926,2502,1562106154274017055,,108,0.0
1562106154326662380,2503,1562106154325494891,,108,0.0
1562106154370246100,2504,1562106154369948113,,108,0.0
1562106154422567188,2505,1562106154422356816,,108,0.0
1562106154477804866,2506,1562106154475448791,,108,0.0
1562106154522727424,2507,1562106154522477544,,108,0.0
1562106154571597083,2508,1562106154571072997,,108,0.0
1562106154622961728,2509,1562106154622230079,,108,0.0
1562106154672728001,2510,1562106154672420147,,108,0.0
1562106154724640785,2511,1562106154724396759,,108,0.0
1562106154771319868,2512,1562106154770651066,,108,0.0
1562106154822708378,2513,1562106154822415381,,108,0.0
1562106154913871230,2514,1562106154913122254,,108,0.0
1562106154978000922,2515,1562106154976330851,,109,0.0
1562106155024045524,2516,1562106155022779097,,108,0.0
1562106155071969666,2517,1562106155071782124,,109,0.0
1562106155122888099,2518,1562106155121741788,,109,0.0
1562106155174031203,2519,1562106155173711420,,109,0.0
1562106155223742750,2520,1562106155223199664,,109,0.0
1562106155270484779,2521,1562106155270277916,,109,0.0
1562106155322932725,2522,1562106155322609412,,109,0.0
1562106155371557964,2523,1562106155371354283,,109,0.0
1562106155422724964,2524,1562106155422527665,,109,0.0
1562106155484419458,2525,1562106155483695830,,109,0.0
1562106155522606891,2526,1562106155522366804,,109,0.0
1562106155570423359,2527,1562106155570234875,,109,0.0
1562106155622624282,2528,1562106155622395365,,109,0.0
1562106155670131110,2529,1562106155669501086,,110,0.0
1562106155722962253,2530,1562106155722769255,,110,0.0
1562106155776463040,2531,1562106155773971939,,110,0.0
1562106155824675919,2532,1562106155824408063,,110,0.0
1562106155872456077,2533,1562106155871836613,,110,0.0
1562106156053266291,2534,1562106156052730114,,110,0.0
1562106156096678771,2535,1562106156096139605,,110,0.0
1562106156170766571,2536,1562106156170259666,,110,0.0
1562106156222596444,2537,1562106156222385245,,110,0.0
1562106156271430916,2538,1562106156271116507,,111,0.0
1562106156324613123,2539,1562106156323200123,,111,0.0
1562106156376802195,2540,1562106156376342448,,111,0.0
1562106156427569461,2541,1562106156427365336,,111,0.0
1562106156525007446,2542,1562106156524725967,,111,0.0
1562106156588047275,2543,1562106156586895041,,111,0.0
1562106156640276705,2544,1562106156639769152,,111,0.0
1562106156684482305,2545,1562106156679285766,,111,0.0
1562106156850946511,2546,1562106156850296902,,111,0.0
